mol_id,smiles,ester,phenyl,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC86016789,C[C@H]1C[C@@H]1c1ccc(/C=C/C(=O)OCCNc2ccc[nH+]n2)o1,1,0,False,True,False,True,False,False,True
ZINC77679743,CCOC(=O)c1cc2cc(NC(=O)N[C@H](C)[C@H](C)CO)ccc2s1,1,0,False,True,False,True,False,False,True
ZINC39589917,CCOC(=O)C1=CN=N[C@H]1S(=O)(=O)NCc1ccc(OC)cc1,1,0,False,True,False,True,False,False,True
ZINC73506300,C=CCOc1ccc(C(=O)OCc2ncc(Cl)n2C)cc1,1,0,False,True,False,True,False,False,True
ZINC15783130,CC[C@@H]1OC(=O)c2c(ccc3ccccc23)O1,1,0,False,True,False,True,False,False,True
ZINC65415689,COC(=O)C(C)(C)NC(=O)c1cc(-c2ccccc2C)n[nH]1,1,0,False,True,False,True,False,False,True
ZINC79110051,COC(=O)c1csc(NC(=O)[C@H](C)[N@@H+]2CCc3ccccc3C2)c1,1,0,False,True,False,True,False,False,True
ZINC20220556,COC(=O)Cn1ccc2c(C(N)=[NH2+])cccc21,1,0,False,True,False,True,False,False,True
ZINC89488715,C[C@@H]1C[C@H]1C(=O)OCCOc1ccnc(Cl)c1,1,0,False,True,False,True,False,False,True
ZINC05518254,O=C(CCl)O[C@@H](c1c2ccccc2cc2ccccc12)C(F)(F)F,1,0,False,True,False,True,False,False,True
ZINC04485732,CC(=[NH2+])[C@H](C#N)C(=O)COC(=O)c1cccc(OC(F)F)c1,1,0,False,True,False,True,False,False,True
ZINC12412893,CCOC(=O)C1=NO[C@@H](c2cc3c(c(OC)c2Br)OCO3)[C@H]1C,1,0,False,True,False,True,False,False,True
ZINC12507508,Cc1cn2c(/C=C3\N=C(c4ccccc4F)OC3=O)c(C)nc2s1,1,0,False,True,False,True,False,False,True
ZINC40707940,CCCNc1nc[nH+]c(N(C)c2ccccc2C(=O)OC)c1N,1,0,False,True,False,True,False,False,True
ZINC85476352,CC(C)(C)OC(=O)[C@@]1(CO)CCN(N)C1,1,0,False,True,False,True,False,False,True
ZINC00453320,CC1(C)[C@]2(C(=O)Nc3cccc(C(F)(F)F)c3)CC[C@@]1(C)C(=O)O2,1,0,False,True,False,True,False,False,True
ZINC02276419,CCOC(=O)[C@](O)(c1ccc(NC(=O)c2ccco2)cc1)C(F)(F)F,1,0,False,True,False,True,False,False,True
ZINC12556597,COC(=O)[C@@H](Cn1nc(C)cc1C)[C@](O)(c1[nH+]ccn1C)C(F)(F)F,1,0,False,True,False,True,False,False,True
ZINC72448918,COC(=O)c1cncc2c(O)n(-c3cccc(C)c3)nc12,1,0,False,True,False,True,False,False,True
ZINC72510905,CO[C@H]1CCC[C@H](OC(=O)c2nn(C(C)C)c(=O)c3ccccc23)C1,1,0,False,True,False,True,False,False,True
ZINC78635150,O=C(COC(=O)[C@H]1CCCN1C(=O)C1CC1)NC1CCCCC1,1,0,False,True,False,True,False,False,True
ZINC78948544,CSc1nc(C(=O)OCCCF)c2ccccn12,1,0,False,True,False,True,False,False,True
ZINC84867784,COC(=O)c1cc(F)ccc1C[N@H+](CCC(F)(F)F)C[C@H](O)CO,1,0,False,True,False,True,False,False,True
ZINC01596126,COCCOC(=O)CO,1,0,False,True,False,True,False,False,True
ZINC20159117,CCCOC(=O)C1=C(C)N[C@]2(O)c3ccccc3C(=O)[C@]12O,1,0,False,True,False,True,False,False,True
ZINC54747198,O=C(Cn1ncc(=O)c2ccccc21)OCc1ccc(F)cc1Br,1,0,False,True,False,True,False,False,True
ZINC85984924,Cc1noc(CCC(=O)OCCN2CCN(C(=O)C3CCC3)CC2)n1,1,0,False,True,False,True,False,False,True
ZINC89935767,CCCCOC(=O)[C@H](C)[N@@H+](C)[C@@H]1CCSC1,1,0,False,True,False,True,False,False,True
ZINC91705338,C#CCCCCNC(=O)N1CCC[C@H](n2cc(C(=O)OCC)cn2)C1,1,0,False,True,False,True,False,False,True
ZINC02493667,CC(=O)O[C@H](C)CC#CC[NH+]1CCCCC1,1,0,False,True,False,True,False,False,True
ZINC97681537,COC(=O)c1ccc(F)c(NC(=O)c2nc3ncc(Br)cn3n2)c1,1,0,False,True,False,True,False,False,True
ZINC03356851,Nc1nnc(SCC(=O)OCC(=O)c2ccccc2Br)s1,1,0,False,True,False,True,False,False,True
ZINC20167734,CCOC(=O)COn1c([O-])c(-c2cccs2)[n+](=O)c2ccccc21,1,0,False,True,False,True,False,False,True
ZINC98159635,CCCOc1ccc(COC(=O)CCOC(C)C)cc1,1,0,False,True,False,True,False,False,True
ZINC00305213,CC[NH+](CC)CCn1c2ccccc2n2c(C(=O)OC)c(C)[nH+]c12,1,0,False,True,False,True,False,False,True
ZINC35311060,CC(C)OC(=O)c1sc2[nH+]c3cc4c(cc3cc2c1N)OCO4,1,0,False,True,False,True,False,False,True
ZINC90520258,C=CC[N@H+](CCn1cc([N+](=O)[O-])ccc1=O)CC(=O)OCC,1,0,False,True,False,True,False,False,True
ZINC07066520,O=C(CCc1nc2ccccc2s1)Oc1ccc2ccc(=O)oc2c1,1,0,False,True,False,True,False,False,True
ZINC40700655,COC(=O)c1ccc(Oc2ncnc(N(CC#N)CC#N)c2N)cc1,1,0,False,True,False,True,False,False,True
ZINC59418176,COC(=O)CNC[C@]1(O)CCCN(Cc2cccc(F)c2F)C1=O,1,0,False,True,False,True,False,False,True
ZINC17072902,CCOC(=O)c1ccsc1NC(=O)[C@@H]1[C@H]2CC[C@H](CC2)[C@H]1C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC12573408,CSc1ccc(Cl)c(C(=O)OCC(=O)N2C[C@H](C)O[C@H](C)C2)c1,1,0,False,True,False,True,False,False,True
ZINC62699095,COc1ccc(Cl)cc1C(=O)N1CCC(C(=O)OCC2CC2)CC1,1,0,False,True,False,True,False,False,True
ZINC71921578,COC(=O)CN(CC#N)S(=O)(=O)c1ccc(C)c(F)c1,1,0,False,True,False,True,False,False,True
ZINC00415683,COc1ccc2c(c1)cc(C)c1nnc(SCC(=O)OC(C)C)n12,1,0,False,True,False,True,False,False,True
ZINC89228532,COC(=O)[C@@H]1CCN(C(=O)CCCCCNC(C)=O)c2ccccc21,1,0,False,True,False,True,False,False,True
ZINC05279119,O=C(COC(=O)c1ccccc1NCCO)NCc1ccccc1Cl,1,0,False,True,False,True,False,False,True
ZINC38612366,COC(=O)[C@H]1[NH+]=c2ccc(C)cc2=C1NC(=O)C(=O)NN,1,0,False,True,False,True,False,False,True
ZINC05251819,COC(=O)Cn1c(=O)c2c(nc3n(C(C)C)c(C)c(C)n23)n(C)c1=O,1,0,False,True,False,True,False,False,True
ZINC88546193,CC[C@@H]1CCCCN1C(=O)CN[C@](C)(COC)CC(=O)OC,1,0,False,True,False,True,False,False,True
ZINC95635503,COC(=O)c1cc(O)c2cc(N(C)C)ccc2c1,1,0,False,True,False,True,False,False,True
ZINC02163512,CCOC(=O)[C@](CCC#N)(CCC(=O)OC)C(C)=O,2,0,False,True,False,True,False,False,True
ZINC18767814,NS(=O)(=O)c1cc(C(=O)OCc2ccc(F)cc2)ccc1Cl,1,0,False,True,False,True,False,False,True
ZINC91303158,CCOC(=O)[C@@H]1[C@H]2CC[C@H](C[C@H]2O)N1C(=O)OC(C)(C)C,1,0,False,True,False,True,False,False,True
ZINC77526631,COC(=O)CCc1nnc(NC(N)=O)s1,1,0,False,True,False,True,False,False,True
ZINC39085229,CCOC(=O)[C@H]1SC(=N)N(N)[C@H]1C,1,0,False,True,False,True,False,False,True
ZINC12866138,Cc1nsc(N)c1C(=O)O[C@@H](C)C(=O)Nc1cc([N+](=O)[O-])ccc1Cl,1,0,False,True,False,True,False,False,True
ZINC02479788,C=CCOC(=O)COc1cc(C)cc2oc(=O)c3c(c12)CCCC3,1,0,False,True,False,True,False,False,True
ZINC13386614,COC(=O)C1=C[C@@H](O)[C@H](O)[C@H](O)[C@@H]1Cl,1,0,False,True,False,True,False,False,True
ZINC25015425,COC(=O)c1[nH]nc2ccc(NC(=O)CCc3ccc(F)cc3)cc12,1,0,False,True,False,True,False,False,True
ZINC02540756,CC(C)COC(=O)C[C@H](O)C[N+](C)(C)C,1,0,False,True,False,True,False,False,True
ZINC91985362,COC(=O)[C@H](C)C[N@@H+](C)Cc1ccc(-n2ccc(C(F)(F)F)n2)cc1,1,0,False,True,False,True,False,False,True
ZINC12190256,CC[C@H](O)CN1C(=O)CC[C@@H]1CC[NH2+]Cc1ccc(C(=O)OC)cc1,1,0,False,True,False,True,False,False,True
ZINC09287639,CCOC(=O)c1nnc2c(-c3ccc(Br)cc3)c(CC)nn2c1N,1,0,False,True,False,True,False,False,True
ZINC40949506,COc1ccc2oc(=O)c(C(=O)Oc3cc(C)c(Cl)c(C)c3)cc2c1,1,0,False,True,False,True,False,False,True
ZINC09051690,COc1cccc(C(=O)OCc2cc(F)cc3c2OCOC3)c1O,1,0,False,True,False,True,False,False,True
ZINC20150393,CCC[C@@]1(C(=O)OCC)N[C@@H](c2ccco2)[C@H]2C(=O)N(C)C(=O)[C@@H]21,1,0,False,True,False,True,False,False,True
ZINC27258496,C[C@]12CCC(=O)N1[C@H](C(=O)OCc1ccccc1C#N)CS2,1,0,False,True,False,True,False,False,True
ZINC75094074,COc1cccc(C#CCOC(=O)[C@H]2C[C@H]3CC[C@@H]2O3)c1,1,0,False,True,False,True,False,False,True
ZINC92243628,CCCCOC(=O)CNC(=O)c1cn(C)nc1C(C)(C)C,1,0,False,True,False,True,False,False,True
ZINC04538311,O=C1OC[C@H](O)[C@@H]1O,1,0,False,True,False,True,False,False,True
ZINC07290850,N#CC1(NC(=O)COC(=O)CCc2ccco2)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC39038501,CC(C)(C)C(=O)OCC#CCO,1,0,False,True,False,True,False,False,True
ZINC58224856,Nc1nc(COC(=O)c2[nH]c3ccccc3c2Br)nc2ccccc12,1,0,False,True,False,True,False,False,True
ZINC02029577,C=C[C@@](C)(CCC=C(C)C)OC(=O)c1ccccc1N,1,0,False,True,False,True,False,False,True
ZINC19737215,COC(=O)[C@@]1(C)C[C@H](CO)[C@@H](c2cccc3ccccc23)N1,1,0,False,True,False,True,False,False,True
ZINC07087581,CCc1noc(C)c1C(=O)OCCOc1ccc(S(N)(=O)=O)cc1,1,0,False,True,False,True,False,False,True
ZINC89942697,CCOC(=O)[C@@H](C)[N@@H+](C)CCCc1[nH]nc(N)c1C#N,1,0,False,True,False,True,False,False,True
ZINC15836670,CCC[C@H](C(=O)OC)N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O,1,0,False,True,False,True,False,False,True
ZINC79024113,O=C(O[C@H]1CC[C@@H](NC(=O)C(F)(F)F)CC1)c1ccc([N+](=O)[O-])cc1,1,0,False,True,False,True,False,False,True
ZINC05615568,CCOC(=O)[C@H](C(N)=O)C(=O)C(=O)/C=C(\[O-])c1ccc(Cl)cc1,1,0,False,True,False,True,False,False,True
ZINC39125777,COC(=O)CC(=O)[C@@H](C)Cl,1,0,False,True,False,True,False,False,True
ZINC34584505,COc1ccc([C@@H]([NH3+])CC(=O)OC(C)(C)C)cn1,1,0,False,True,False,True,False,False,True
ZINC89873527,COC(=O)[C@H](NC(=O)c1cc(C#N)cn1C)c1ccc(F)cc1F,1,0,False,True,False,True,False,False,True
ZINC95450752,CC(=O)Nc1ccc(F)c(C(=O)OC[C@@H]2COC(C)(C)O2)c1,1,0,False,True,False,True,False,False,True
ZINC61332579,CC(C)(C)OC(=O)C[N@H+]1CC[C@H](CC(N)=O)CC1,1,0,False,True,False,True,False,False,True
ZINC03376002,C[C@H](OC(=O)Cc1coc2ccc3ccccc3c12)C(=O)NC(N)=O,1,0,False,True,False,True,False,False,True
ZINC96400600,COC(=O)C[C@H](NC(=O)/C=C\c1cnn(C)c1)c1ccc(C)cc1,1,0,False,True,False,True,False,False,True
ZINC93083083,COC(=O)[C@@H]1CN(Cc2cccc(OC(F)(F)F)c2)CCO1,1,0,False,True,False,True,False,False,True
ZINC11727206,CCOC(=O)[C@H]1CCCC(=O)N1c1ccc(F)cc1F,1,0,False,True,False,True,False,False,True
ZINC91867528,C#CC[C@@H](C)OC(=O)c1csc(Cc2ccc(C)cc2)n1,1,0,False,True,False,True,False,False,True
ZINC37085224,COC(=O)C(C)(C)[NH2+]Cc1cc(Br)ccc1F,1,0,False,True,False,True,False,False,True
ZINC39090216,CC[C@@H](C)C(=O)OC1CC[NH2+]CC1,1,0,False,True,False,True,False,False,True
ZINC73534682,COc1c(C(=O)OCc2ccoc2C)c(C)nn1C,1,0,False,True,False,True,False,False,True
ZINC77258228,COCCCOC(=O)[C@@H](C)Oc1cc(C)ccc1C(C)C,1,0,False,True,False,True,False,False,True
ZINC95829993,COC(=O)c1ccc([C@H](C)c2c[nH]c3ccc(N)cc23)c(OC)c1,1,0,False,True,False,True,False,False,True
ZINC88817667,NC(=O)CCCOC(=O)CCSc1ccccn1,1,0,False,True,False,True,False,False,True
ZINC67002913,CSC[C@H](C)C(=O)OC[C@H](C#N)Cc1ccc(F)cc1,1,0,False,True,False,True,False,False,True
ZINC45802355,COC(=O)[C@H](C#N)c1nc2ccccc2nc1N(C)C[C@H](C)C#N,1,0,False,True,False,True,False,False,True
ZINC00124885,COC(=O)c1sc(SC)c(S(=O)(=O)C(C)C)c1N,1,0,False,True,False,True,False,False,True
ZINC98109781,CCOC(=O)CN(C(=O)c1nc(Cl)c(Cl)c(Cl)c1Cl)C1CC1,1,0,False,True,False,True,False,False,True
ZINC26893938,C#CCOC(=O)[C@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,1,0,False,True,False,True,False,False,True
ZINC40568784,CCCc1cc2c(c(=O)[nH]1)[C@@H](c1ccncc1)C(C(=O)OC)=C(N)O2,1,0,False,True,False,True,False,False,True
ZINC89849750,CC[C@H](NC(=O)CCCn1ccc2cc(Cl)ccc21)C(=O)OC,1,0,False,True,False,True,False,False,True
ZINC35575748,CCCOC(=O)[C@H](N)Cc1c[nH]cn1,1,0,False,True,False,True,False,False,True
ZINC04052857,CCOC(=O)C[C@@H](c1ccc(N)cc1)n1c(C)ccc1C,1,0,False,True,False,True,False,False,True
ZINC97600082,CCCC[C@H](Sc1nnc(-c2ccc(C(C)(C)C)cc2)o1)C(=O)OC,1,0,False,True,False,True,False,False,True
ZINC65490854,C#CC[N@H+]1CCC[C@H]1COC(=O)c1ccc2c(c1)C(=O)N(C)C2=O,1,0,False,True,False,True,False,False,True
ZINC93502398,CC[C@@H]1C[N@H+](Cc2ccc(O[C@@H](C)C(=O)OC)cc2)CCS1,1,0,False,True,False,True,False,False,True
ZINC89127260,CCO[C@@H](C)/C(N)=N/OCc1ccc(C(=O)OC)c(F)c1,1,0,False,True,False,True,False,False,True
ZINC78480178,COC(=O)c1cc(C)nc2nc(=S)n(Cc3ccc(C)cc3)c([O-])c12,1,0,False,True,False,True,False,False,True
ZINC01531858,O=C([O-])C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)[O-],1,0,False,True,False,True,False,False,True
ZINC41548511,COC(=O)CCCCCNC(=O)[C@@]1(C)Oc2ccc(Cl)cc2NC1=O,1,0,False,True,False,True,False,False,True
ZINC69977129,COC(=O)c1cnc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)s1,1,0,False,True,False,True,False,False,True
ZINC76094502,C[C@H](OC(=O)[C@H]1CCCN(C(N)=O)C1)c1c(F)cccc1Cl,1,0,False,True,False,True,False,False,True
ZINC72221338,COC(=O)c1cn(-c2ccc(N)cn2)cn1,1,0,False,True,False,True,False,False,True
ZINC58268242,COC(=O)CN1CCN(c2ncnc3c2oc2ccccc23)CC1,1,0,False,True,False,True,False,False,True
ZINC00119786,COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)n1C,1,0,False,True,False,True,False,False,True
ZINC90743322,CCOC(=O)C(=O)NCC#CCOc1ccc2cccnc2c1,1,0,False,True,False,True,False,False,True
ZINC95958794,Cc1ccccc1C1(CN[C@@H]2C[C@@H](C)OC2=O)CCCCC1,1,0,False,True,False,True,False,False,True
ZINC97744991,COc1ccccc1CCCNC(=O)[C@H]1CC(=O)OC12CCCCC2,1,0,False,True,False,True,False,False,True
ZINC74321141,COC(=O)CC[N@H+](CC(=O)Nc1ccc(OC)cc1)C(C)C,1,0,False,True,False,True,False,False,True
ZINC78795182,CC(=O)CCCOC(=O)c1ccc(S(=O)(=O)C(F)F)cc1,1,0,False,True,False,True,False,False,True
ZINC00060293,CCOC(=O)c1c(N)sc2c1CC(C)(C)[NH2+]C2(C)C,1,0,False,True,False,True,False,False,True
ZINC09189657,COC(=O)c1cc(NC(=O)c2sc3ncccc3c2N)ccc1Cl,1,0,False,True,False,True,False,False,True
ZINC07252905,COC(=O)CCn1cnc2scc(-c3ccc(F)cc3)c2c1=O,1,0,False,True,False,True,False,False,True
ZINC00278812,CC(C)OC(=O)CSC1=C(C#N)[C@@H](c2ccc(O)cc2)CC(=O)N1,1,0,False,True,False,True,False,False,True
ZINC61391966,Cc1cccc(-c2nnc(COC(=O)CCc3ccccc3F)o2)c1,1,0,False,True,False,True,False,False,True
ZINC97102482,COC(=O)[C@H](NCc1cn[nH]c1C)c1ccc2ccccc2c1,1,0,False,True,False,True,False,False,True
ZINC04695130,COC(=O)[C@H](C)N1C(=O)S/C(=C/c2ccc(C(F)(F)F)cc2)C1=O,1,0,False,True,False,True,False,False,True
ZINC84685930,C[C@@H]1C[C@H](N2CCC[C@H](c3cc(C(N)=O)n[nH]3)C2)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC58824942,C#CCOC(=O)CN1C(=O)N[C@@]2(C[C@@H](C)CC(C)(C)C2)C1=O,1,0,False,True,False,True,False,False,True
ZINC00526914,C=CCn1c(N)c(C(=O)OC[C@@H](C)CC)c2nc3ccccc3nc21,1,0,False,True,False,True,False,False,True
ZINC21579446,NC(=O)NC(=O)COC(=O)COc1ccc(C2SCCS2)cc1,1,0,False,True,False,True,False,False,True
ZINC35826264,CCCCCOC(=O)C[C@H]1NCCNC1=O,1,0,False,True,False,True,False,False,True
ZINC17027375,CCOC(=O)[C@@H](C#N)C(=[NH2+])[C@H]1C(=O)O[C@H]2CCCC[C@@H]21,2,0,False,True,False,True,False,False,True
ZINC49005635,C#CCOC(=O)CCNC(=O)Nc1ccc(Br)cc1,1,0,False,True,False,True,False,False,True
ZINC69771513,COC(=O)[C@H](C)[N@@H+](CC(=O)N1CCNC1=O)C1CC1,1,0,False,True,False,True,False,False,True
ZINC65734029,CC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,1,0,False,True,False,True,False,False,True
ZINC71902325,CCCCC[N@H+](CCO)CC1=C(C(=O)OCC)[C@@H](C)NC(=O)N1,1,0,False,True,False,True,False,False,True
ZINC97270898,CCOC(=O)CCN1CCC[N@@H+](CC(=O)N2CCCC2)CC1,1,0,False,True,False,True,False,False,True
ZINC39733335,COC(=O)CNC(=O)CSC1=NC(=O)C2=C(c3cccs3)CSC2=N1,1,0,False,True,False,True,False,False,True
ZINC05857043,C=C[C@H](O)C#CC#C[C@@H](O)/C=C/CCCCCCCCOC(C)=O,1,0,False,True,False,True,False,False,True
ZINC16958276,CC(=O)O[C@]12CCCCC[C@H]1[C@@]1(O)[C@@H]2CCC[C@H]1O,1,0,False,True,False,True,False,False,True
ZINC22310152,CS(=O)(=O)N1CCC(C(=O)Oc2ccc(Br)cc2)CC1,1,0,False,True,False,True,False,False,True
ZINC95459252,CN1C[C@H](COC(=O)/C=C/c2cc(Cl)c3c(c2)OCO3)CC1=O,1,0,False,True,False,True,False,False,True
ZINC35065263,CC#C[C@H]1CC[C@@H](C(=O)OC)N1,1,0,False,True,False,True,False,False,True
ZINC69874918,CCOC(=O)[C@@H]1CCC[N@H+](CC(=O)NCCC2=CCCCC2)C1,1,0,False,True,False,True,False,False,True
ZINC78242109,CCOc1cc2c(cc1/C=C/C(=O)OCc1ccccn1)O[C@H](C)C2,1,0,False,True,False,True,False,False,True
ZINC88504982,COC(=O)c1sccc1CN(C)[C@@H](C)c1cccc(S(N)(=O)=O)c1,1,0,False,True,False,True,False,False,True
ZINC02656336,COc1ccc(CC(=O)OCC(=O)c2c(C)[nH]c3ccccc23)cc1,1,0,False,True,False,True,False,False,True
ZINC08512656,O=C(OCC(F)(F)C(F)F)c1ccc(Cl)cc1Cl,1,0,False,True,False,True,False,False,True
ZINC54215015,O=C(O[C@H](Cn1cncn1)c1ccc(Cl)cc1)c1ccc(F)cc1,1,0,False,True,False,True,False,False,True
ZINC03125881,O=C(OCC#Cc1ccc(-c2ccccn2)s1)c1ccc(Cl)cc1,1,0,False,True,False,True,False,False,True
ZINC00169714,COC(=O)CSc1cc(C(F)(F)F)nc2cc(C(C)(C)C)nn12,1,0,False,True,False,True,False,False,True
ZINC78406474,CCOC(=O)c1ccc(Sc2nnc(C(F)(F)F)n2N)c([N+](=O)[O-])c1,1,0,False,True,False,True,False,False,True
ZINC06373237,CCOC(=O)/C(C#N)=C\Nc1ccc(S(=O)(=O)[N-]c2nccs2)cc1,1,0,False,True,False,True,False,False,True
ZINC53207125,C#Cc1cccc(NC(=O)CN(C)[C@H]2C[C@@H](C)OC2=O)c1,1,0,False,True,False,True,False,False,True
ZINC22114035,CCCC[C@](N)(C(=O)OC)C1CC1,1,0,False,True,False,True,False,False,True
ZINC32197133,CC(=O)O[C@@H](C[NH2+]C(C)C)COc1cccc2ccccc12,1,0,False,True,False,True,False,False,True
ZINC00307915,CCOC(=O)c1c(C(C)(C)C)oc2cc(Br)c(O)cc12,1,0,False,True,False,True,False,False,True
ZINC95461846,COC(=O)/C=C/c1cc(OC)c(OC)c(S(=O)(=O)N(C)C[C@H](C)O)c1,1,0,False,True,False,True,False,False,True
ZINC02499112,Cc1c(C(=O)OC(C)C)[nH]c2c1C(=O)C[C@@H](c1cccs1)C2,1,0,False,True,False,True,False,False,True
ZINC53576586,COC(=O)CNC(=O)[C@H]1CC(=O)N(c2ccc(OC)cc2OC)C1,1,0,False,True,False,True,False,False,True
ZINC72196116,CCOC(=O)CCc1cc(OC)c(O)c([C@@H](N)C(F)(F)F)c1,1,0,False,True,False,True,False,False,True
ZINC85345730,COC(=O)CS(=O)(=O)N1CCN(C)CC1,1,0,False,True,False,True,False,False,True
ZINC98096645,O=C(OCc1cccnc1)C1(c2ccc(Cl)cc2)CCOCC1,1,0,False,True,False,True,False,False,True
ZINC45713343,COC(=O)c1ccc(C)c(S(=O)(=O)N2CCN(C3CCCC3)CC2)c1,1,0,False,True,False,True,False,False,True
ZINC89704729,CC(C)OC(=O)c1ccc(Cn2cnc(C3CCC3)cc2=O)cc1,1,0,False,True,False,True,False,False,True
ZINC46464727,CC[C@H](C)NC(=O)C[C@@H]1OC(=O)c2ccccc21,1,0,False,True,False,True,False,False,True
ZINC75133299,CN1CCO[C@@H](C[NH2+][C@@H]2CCOC2=O)C1,1,0,False,True,False,True,False,False,True
ZINC95630393,CC(C)(C)OC(=O)c1c(C(=O)[O-])ccnc1N,1,0,False,True,False,True,False,False,True
ZINC35163380,COC(=O)[C@@H](NC(=O)[C@H]1CCCO1)C(C)C,1,0,False,True,False,True,False,False,True
ZINC03671071,C#CC(C)(C)OC(=O)CCC(=O)Nc1nccs1,1,0,False,True,False,True,False,False,True
ZINC78101998,Cc1cc(C#N)ccc1OC(=O)c1ccncc1F,1,0,False,True,False,True,False,False,True
ZINC76041922,COC(=O)CCN(C)S(=O)(=O)[N-]c1cccc(C(=O)NC2CC2)c1,1,0,False,True,False,True,False,False,True
ZINC88814101,Cc1cccc(CCCOCCOC(=O)c2cc(C(N)=O)cn2C)[nH+]1,1,0,False,True,False,True,False,False,True
ZINC79032320,CCOC(=O)C[C@@H]1CC[NH2+][C@H](c2ccc(C)cc2)C1,1,0,False,True,False,True,False,False,True
ZINC05142658,CCCCCC[C@H]1C[C@@](C)(/C(C)=N/NC(N)=O)OC1=O,1,0,False,True,False,True,False,False,True
ZINC45893045,CCc1c(C(=O)OC)nnn1-c1cc(F)cc(F)c1,1,0,False,True,False,True,False,False,True
ZINC09489198,CCCc1c(C(=O)OCC)cnc2nc(-c3cccnc3)nn12,1,0,False,True,False,True,False,False,True
ZINC83884461,COC(=O)[C@H]1C[C@@H]2CCCC[C@@H]2[N@@H+]1CC(=O)Nc1ccncc1,1,0,False,True,False,True,False,False,True
ZINC69561984,COC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]3)[C@@H](C)C2)cc1,1,0,False,True,False,True,False,False,True
ZINC83319273,COc1ccccc1/C=C\C1=N/C(=C/c2ccccc2Cl)C(=O)O1,1,0,False,True,False,True,False,False,True
ZINC21645212,CCOC(=O)c1nc(NCCc2ccsc2)c2ccccc2n1,1,0,False,True,False,True,False,False,True
ZINC59513938,CCOC(=O)/C(C)=C(/C)NNC(=O)c1cccc(Br)c1,1,0,False,True,False,True,False,False,True
ZINC61046655,O=C(OCCCc1ccncc1)c1csc(-c2cccc(Cl)c2)n1,1,0,False,True,False,True,False,False,True
ZINC69558334,C#CCN1CCCC[C@H]1C(=O)Nc1nc(CC(=O)OC)cs1,1,0,False,True,False,True,False,False,True
ZINC43762344,CCOC(=O)[C@]1(C)[C@H](C)CCC[C@@]1(O)C#CCO[C@@H]1CCCCO1,1,0,False,True,False,True,False,False,True
ZINC89944751,C#CCN1CC[NH+](Cc2cc([O-])n3ncc(C(=O)OCC)c3n2)CC1,1,0,False,True,False,True,False,False,True
ZINC00402718,COc1ccc(C[C@@H]2[NH2+]C[C@@H](O)[C@@H]2OC(C)=O)cc1,1,0,False,True,False,True,False,False,True
ZINC05542033,CC(=O)Oc1ccc(C)cc1C(=O)NC(N)=O,1,0,False,True,False,True,False,False,True
ZINC11760412,CC(=O)c1c[nH]c(C(=O)O[C@@H](C(N)=O)c2ccc(F)cc2)c1,1,0,False,True,False,True,False,False,True
ZINC36104507,COC(=O)[C@H](N)Cn1cc(C)c(=O)[nH]c1=O,1,0,False,True,False,True,False,False,True
ZINC51707915,CO/N=C\c1ccc(C(=O)Oc2ccc(NC(=O)C3CC3)cc2)cc1,1,0,False,True,False,True,False,False,True
ZINC73300832,CC[C@@H](OC1CCCC1)C(=O)OCc1ccccc1C(N)=O,1,0,False,True,False,True,False,False,True
ZINC78546876,COC(=O)c1ccc(-c2sc3nc(C)cc(C)c3c2N)s1,1,0,False,True,False,True,False,False,True
ZINC25494203,CCOC(=O)c1ccc(N2CCO[C@@H](c3ccc(F)cc3)C2)nc1,1,0,False,True,False,True,False,False,True
ZINC72400327,CCOC(=O)C[C@H](c1cnn(CC)c1C)c1oc(CO)cc(=O)c1[O-],1,0,False,True,False,True,False,False,True
ZINC89970473,COC(=O)[C@H](c1ccccc1Cl)N1CCC(O)(C(F)(F)F)CC1,1,0,False,True,False,True,False,False,True
ZINC95941796,CCOC(=O)[C@](C)(O)CNc1ncc([N+](=O)[O-])cc1C(N)=O,1,0,False,True,False,True,False,False,True
ZINC39084883,Nc1nc(F)ccc1C(=O)OCCO,1,0,False,True,False,True,False,False,True
ZINC98091358,CC(C)(C)OC(=O)[C@@H]1CC[C@@](N)(C(=O)[O-])OC1,1,0,False,True,False,True,False,False,True
ZINC83272288,COC(=O)c1[nH]c(Cl)nc1C,1,0,False,True,False,True,False,False,True
ZINC77277205,CCN(CCOc1ccc2c(C)cc(=O)oc2c1)C[C@H](C)C(=O)OC,1,0,False,True,False,True,False,False,True
ZINC08205563,COC(=O)c1c(N=C=S)sc2c1CCCCC2,1,0,False,True,False,True,False,False,True
ZINC05787459,CC(C)(C)NC(=O)NC(=O)COC(=O)/C=C/c1cccs1,1,0,False,True,False,True,False,False,True
